subject,experiment,session,comparison,channel,event,n_close_diff,mean_abs_diff,max_abs_diff,mean_signed_diff,std_diff,mse_channel,time_compared_samples,event_type,acquisition
LTP606,ValueCourier,0,BIDS vs CMLReader,B22,43,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B22,44,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B22,45,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B22,46,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B22,47,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B22,48,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B22,49,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B22,50,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B22,51,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B22,52,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B22,53,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B22,54,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B22,55,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B22,56,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B22,57,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B22,58,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B22,59,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B22,60,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B22,61,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B22,62,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B22,63,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B22,64,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B22,65,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B22,66,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B22,67,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B22,68,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B22,69,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B22,70,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B22,71,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B22,72,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B22,73,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B22,74,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B23,0,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B23,1,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B23,2,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B23,3,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B23,4,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B23,5,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B23,6,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B23,7,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B23,8,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B23,9,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B23,10,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B23,11,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B23,12,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B23,13,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B23,14,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B23,15,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B23,16,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B23,17,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B23,18,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B23,19,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B23,20,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B23,21,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B23,22,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B23,23,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B23,24,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B23,25,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B23,26,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B23,27,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B23,28,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B23,29,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B23,30,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B23,31,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B23,32,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B23,33,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B23,34,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B23,35,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B23,36,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B23,37,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B23,38,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B23,39,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B23,40,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B23,41,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B23,42,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B23,43,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B23,44,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B23,45,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B23,46,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B23,47,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B23,48,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B23,49,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B23,50,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B23,51,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B23,52,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B23,53,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B23,54,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B23,55,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B23,56,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B23,57,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B23,58,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B23,59,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B23,60,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B23,61,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B23,62,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B23,63,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B23,64,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B23,65,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B23,66,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B23,67,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B23,68,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B23,69,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B23,70,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B23,71,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B23,72,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B23,73,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B23,74,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B24,0,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B24,1,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B24,2,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B24,3,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B24,4,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B24,5,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B24,6,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B24,7,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B24,8,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B24,9,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B24,10,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B24,11,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B24,12,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B24,13,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B24,14,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B24,15,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B24,16,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B24,17,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B24,18,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B24,19,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B24,20,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B24,21,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B24,22,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B24,23,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B24,24,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B24,25,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B24,26,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B24,27,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B24,28,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B24,29,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B24,30,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B24,31,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B24,32,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B24,33,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B24,34,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B24,35,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B24,36,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B24,37,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B24,38,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B24,39,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B24,40,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B24,41,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B24,42,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B24,43,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B24,44,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B24,45,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B24,46,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B24,47,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B24,48,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B24,49,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B24,50,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B24,51,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B24,52,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B24,53,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B24,54,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B24,55,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B24,56,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B24,57,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B24,58,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B24,59,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B24,60,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B24,61,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B24,62,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B24,63,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B24,64,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B24,65,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B24,66,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B24,67,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B24,68,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B24,69,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B24,70,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B24,71,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B24,72,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B24,73,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B24,74,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B25,0,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B25,1,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B25,2,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B25,3,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B25,4,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B25,5,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B25,6,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B25,7,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B25,8,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B25,9,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B25,10,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B25,11,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B25,12,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B25,13,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B25,14,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B25,15,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B25,16,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B25,17,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B25,18,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B25,19,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B25,20,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B25,21,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B25,22,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B25,23,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B25,24,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B25,25,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B25,26,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B25,27,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B25,28,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B25,29,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B25,30,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B25,31,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B25,32,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B25,33,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
LTP606,ValueCourier,0,BIDS vs CMLReader,B25,34,0,0.0,0.0,0.0,0.0,0.0,6145,WORD,eeg
